date,hour,rentals
8/23/2011,2,6
8/23/2011,3,6
8/23/2011,4,5
8/23/2011,5,36
8/23/2011,6,114
8/23/2011,7,344
8/23/2011,8,504
8/23/2011,9,225
8/23/2011,10,148
8/23/2011,11,186
8/23/2011,12,237
8/23/2011,13,234
8/23/2011,14,651
8/23/2011,15,601
8/23/2011,16,444
8/23/2011,17,472
8/23/2011,18,519
8/23/2011,19,367
8/23/2011,20,260
8/23/2011,21,211
8/23/2011,22,191
8/23/2011,23,80
8/24/2011,0,38
8/24/2011,1,24
8/24/2011,2,6
8/24/2011,3,1
8/24/2011,4,7
8/24/2011,5,27
8/24/2011,6,108
8/24/2011,7,308
8/24/2011,8,468
8/24/2011,9,213
8/24/2011,10,146
8/24/2011,11,185
8/24/2011,12,235
8/24/2011,13,236
8/24/2011,14,204
8/24/2011,15,204
8/24/2011,16,271
8/24/2011,17,567
8/24/2011,18,621
8/24/2011,19,440
8/24/2011,20,334
8/24/2011,21,236
8/24/2011,22,181
8/24/2011,23,70
8/25/2011,0,52
8/25/2011,1,15
8/25/2011,2,5
8/25/2011,3,4
8/25/2011,4,7
8/25/2011,5,26
8/25/2011,6,102
8/25/2011,7,313
8/25/2011,8,484
8/25/2011,9,162
8/25/2011,10,142
8/25/2011,11,151
8/25/2011,12,41
8/25/2011,13,37
8/25/2011,14,113
8/25/2011,15,132
8/25/2011,16,121
8/25/2011,17,312
8/25/2011,18,408
8/25/2011,19,272
8/25/2011,20,225
8/25/2011,21,187
8/25/2011,22,147
8/25/2011,23,84
8/26/2011,0,51
8/26/2011,1,23
8/26/2011,2,20
8/26/2011,3,11
8/26/2011,4,8
8/26/2011,5,26
8/26/2011,6,105
8/26/2011,7,266
8/26/2011,8,404
8/26/2011,9,230
8/26/2011,10,123
8/26/2011,11,214
8/26/2011,12,243
8/26/2011,13,237
8/26/2011,14,219
8/26/2011,15,249
8/26/2011,16,343
8/26/2011,17,489
8/26/2011,18,410
8/26/2011,19,290
8/26/2011,20,222
8/26/2011,21,190
8/26/2011,22,152
8/26/2011,23,136
8/27/2011,0,145
8/27/2011,1,64
8/27/2011,2,77
8/27/2011,3,30
8/27/2011,4,4
8/27/2011,5,12
8/27/2011,6,18
8/27/2011,7,28
8/27/2011,8,76
8/27/2011,9,156
8/27/2011,10,205
8/27/2011,11,88
8/27/2011,12,76
8/27/2011,13,43
8/27/2011,14,23
8/27/2011,15,30
8/27/2011,16,24
8/27/2011,17,16
8/28/2011,7,1
8/28/2011,8,8
8/28/2011,9,53
8/28/2011,10,142
8/28/2011,11,237
8/28/2011,12,306
8/28/2011,13,431
8/28/2011,14,447
8/28/2011,15,469
8/28/2011,16,491
8/28/2011,17,398
8/28/2011,18,402
8/28/2011,19,387
8/28/2011,20,214
8/28/2011,21,186
8/28/2011,22,98
8/28/2011,23,64
8/29/2011,0,34
8/29/2011,1,20
8/29/2011,2,13
8/29/2011,3,6
8/29/2011,4,3
8/29/2011,5,17
8/29/2011,6,102
8/29/2011,7,284
8/29/2011,8,404
8/29/2011,9,188
8/29/2011,10,115
8/29/2011,11,138
8/29/2011,12,207
8/29/2011,13,218
8/29/2011,14,182
8/29/2011,15,220
8/29/2011,16,282
8/29/2011,17,591
8/29/2011,18,547
8/29/2011,19,367
8/29/2011,20,277
8/29/2011,21,202
8/29/2011,22,142
8/29/2011,23,75
8/30/2011,0,27
8/30/2011,1,13
8/30/2011,2,10
8/30/2011,3,4
8/30/2011,4,6
8/30/2011,5,28
8/30/2011,6,119
8/30/2011,7,357
8/30/2011,8,493
8/30/2011,9,218
8/30/2011,10,137
8/30/2011,11,175
8/30/2011,12,237
8/30/2011,13,229
8/30/2011,14,209
8/30/2011,15,196
8/30/2011,16,337
8/30/2011,17,611
8/30/2011,18,576
8/30/2011,19,465
8/30/2011,20,298
8/30/2011,21,223
8/30/2011,22,143
8/30/2011,23,93
8/31/2011,0,32
8/31/2011,1,15
8/31/2011,2,6
8/31/2011,3,6
8/31/2011,4,5
8/31/2011,5,27
8/31/2011,6,111
8/31/2011,7,328
8/31/2011,8,467
8/31/2011,9,244
8/31/2011,10,138
8/31/2011,11,171
8/31/2011,12,260
8/31/2011,13,221
8/31/2011,14,196
8/31/2011,15,172
8/31/2011,16,309
8/31/2011,17,608
8/31/2011,18,565
8/31/2011,19,446
8/31/2011,20,289
8/31/2011,21,201
8/31/2011,22,157
8/31/2011,23,84
9/1/2011,0,51
9/1/2011,1,21
9/1/2011,2,25
9/1/2011,3,14
9/1/2011,4,7
9/1/2011,5,23
9/1/2011,6,105
9/1/2011,7,342
9/1/2011,8,498
9/1/2011,9,207
9/1/2011,10,138
9/1/2011,11,192
9/1/2011,12,229
9/1/2011,13,219
9/1/2011,14,198
9/1/2011,15,174
9/1/2011,16,308
9/1/2011,17,628
9/1/2011,18,531
9/1/2011,19,443
9/1/2011,20,280
9/1/2011,21,177
9/1/2011,22,179
9/1/2011,23,126
9/2/2011,0,64
9/2/2011,1,32
9/2/2011,2,20
9/2/2011,3,8
9/2/2011,4,4
9/2/2011,5,20
9/2/2011,6,76
9/2/2011,7,259
9/2/2011,8,456
9/2/2011,9,220
9/2/2011,10,140
9/2/2011,11,192
9/2/2011,12,260
9/2/2011,13,279
9/2/2011,14,283
9/2/2011,15,346
9/2/2011,16,381
9/2/2011,17,455
9/2/2011,18,355
9/2/2011,19,287
9/2/2011,20,196
9/2/2011,21,149
9/2/2011,22,147
9/2/2011,23,98
9/3/2011,0,87
9/3/2011,1,74
9/3/2011,2,41
9/3/2011,3,35
9/3/2011,4,7
9/3/2011,5,12
9/3/2011,6,23
9/3/2011,7,38
9/3/2011,8,89
9/3/2011,9,201
9/3/2011,10,258
9/3/2011,11,194
9/3/2011,12,257
9/3/2011,13,353
9/3/2011,14,380
9/3/2011,15,388
9/3/2011,16,374
9/3/2011,17,371
9/3/2011,18,339
9/3/2011,19,295
9/3/2011,20,219
9/3/2011,21,164
9/3/2011,22,162
9/3/2011,23,123
9/4/2011,0,109
9/4/2011,1,75
9/4/2011,2,60
9/4/2011,3,43
9/4/2011,4,4
9/4/2011,5,6
9/4/2011,6,3
9/4/2011,7,30
9/4/2011,8,70
9/4/2011,9,189
9/4/2011,10,297
9/4/2011,11,337
9/4/2011,12,435
9/4/2011,13,419
9/4/2011,14,361
9/4/2011,15,410
9/4/2011,16,337
9/4/2011,17,376
9/4/2011,18,356
9/4/2011,19,328
9/4/2011,20,229
9/4/2011,21,207
9/4/2011,22,155
9/4/2011,23,104
9/5/2011,0,97
9/5/2011,1,54
9/5/2011,2,39
9/5/2011,3,16
9/5/2011,4,8
9/5/2011,5,6
9/5/2011,6,11
9/5/2011,7,41
9/5/2011,8,101
9/5/2011,9,152
9/5/2011,10,244
9/5/2011,11,308
9/5/2011,12,353
9/5/2011,13,389
9/5/2011,14,357
9/5/2011,15,253
9/5/2011,16,284
9/5/2011,17,114
9/5/2011,18,123
9/5/2011,19,175
9/5/2011,20,82
9/5/2011,21,60
9/5/2011,22,64
9/5/2011,23,20
9/6/2011,0,8
9/6/2011,2,2
9/6/2011,3,1
9/6/2011,4,4
9/6/2011,5,21
9/6/2011,6,72
9/6/2011,7,172
9/6/2011,8,364
9/6/2011,9,185
9/6/2011,10,106
9/6/2011,11,89
9/6/2011,12,67
9/6/2011,13,29
9/6/2011,14,24
9/6/2011,15,89
9/6/2011,16,106
9/6/2011,17,291
9/6/2011,18,373
9/6/2011,19,281
9/6/2011,20,163
9/6/2011,21,121
9/6/2011,22,84
9/6/2011,23,58
9/7/2011,0,13
9/7/2011,1,5
9/7/2011,2,6
9/7/2011,3,2
9/7/2011,4,4
9/7/2011,5,16
9/7/2011,6,75
9/7/2011,7,86
9/7/2011,8,328
9/7/2011,9,190
9/7/2011,10,66
9/7/2011,11,10
9/7/2011,12,22
9/7/2011,13,11
9/7/2011,14,25
9/7/2011,15,58
9/7/2011,16,144
9/7/2011,17,285
9/7/2011,18,237
9/7/2011,19,226
9/7/2011,20,96
9/7/2011,21,38
9/7/2011,22,29
9/7/2011,23,24
9/8/2011,0,14
9/8/2011,1,4
9/8/2011,3,2
9/8/2011,4,3
9/8/2011,5,14
9/8/2011,6,56
9/8/2011,7,179
9/8/2011,8,195
9/8/2011,9,69
9/8/2011,10,65
9/8/2011,11,98
9/8/2011,12,102
9/8/2011,13,126
9/8/2011,14,120
9/8/2011,15,139
9/8/2011,16,156
9/8/2011,17,113
9/8/2011,18,68
9/8/2011,19,52
9/8/2011,20,89
9/8/2011,21,82
9/8/2011,22,70
9/8/2011,23,26
9/9/2011,0,16
9/9/2011,1,8
9/9/2011,2,8
9/9/2011,3,2
9/9/2011,4,3
9/9/2011,5,14
9/9/2011,6,57
9/9/2011,7,108
9/9/2011,8,288
9/9/2011,9,136
9/9/2011,10,29
9/9/2011,11,72
9/9/2011,12,75
9/9/2011,13,122
9/9/2011,14,148
9/9/2011,15,188
9/9/2011,16,285
9/9/2011,17,505
9/9/2011,18,410
9/9/2011,19,349
9/9/2011,20,210
9/9/2011,21,203
9/9/2011,22,160
9/9/2011,23,148
9/10/2011,0,116
9/10/2011,1,83
9/10/2011,2,64
9/10/2011,3,37
9/10/2011,4,7
9/10/2011,5,8
9/10/2011,6,6
9/10/2011,7,52
9/10/2011,8,119
9/10/2011,9,207
9/10/2011,10,318
9/10/2011,11,360
9/10/2011,12,404
9/10/2011,13,370
9/10/2011,14,359
9/10/2011,15,480
9/10/2011,16,431
9/10/2011,17,460
9/10/2011,18,360
9/10/2011,19,315
9/10/2011,20,245
9/10/2011,21,230
9/10/2011,22,175
9/10/2011,23,139
9/11/2011,0,108
9/11/2011,1,88
9/11/2011,2,76
9/11/2011,3,45
9/11/2011,4,9
9/11/2011,5,39
9/11/2011,6,20
9/11/2011,7,37
9/11/2011,8,94
9/11/2011,9,227
9/11/2011,10,334
9/11/2011,11,402
9/11/2011,12,411
9/11/2011,13,350
9/11/2011,14,342
9/11/2011,15,404
9/11/2011,16,483
9/11/2011,17,380
9/11/2011,18,339
9/11/2011,19,333
9/11/2011,20,226
9/11/2011,21,159
9/11/2011,22,95
9/11/2011,23,45
9/12/2011,0,16
9/12/2011,1,12
9/12/2011,2,2
9/12/2011,4,4
9/12/2011,5,24
9/12/2011,6,109
9/12/2011,7,312
9/12/2011,8,408
9/12/2011,9,176
9/12/2011,10,129
9/12/2011,11,165
9/12/2011,12,184
9/12/2011,13,163
9/12/2011,14,189
9/12/2011,15,212
9/12/2011,16,298
9/12/2011,17,590
9/12/2011,18,571
9/12/2011,19,436
9/12/2011,20,299
9/12/2011,21,195
9/12/2011,22,150
9/12/2011,23,69
9/13/2011,0,26
9/13/2011,1,10
9/13/2011,2,2
9/13/2011,3,4
9/13/2011,4,8
9/13/2011,5,20
9/13/2011,6,122
9/13/2011,7,362
9/13/2011,8,425
9/13/2011,9,214
9/13/2011,10,135
9/13/2011,11,153
9/13/2011,12,187
9/13/2011,13,184
9/13/2011,14,190
9/13/2011,15,180
9/13/2011,16,292
9/13/2011,17,579
9/13/2011,18,539
9/13/2011,19,396
9/13/2011,20,272
9/13/2011,21,245
9/13/2011,22,144
9/13/2011,23,74
9/14/2011,0,33
9/14/2011,1,8
9/14/2011,2,5
9/14/2011,3,8
9/14/2011,4,9
9/14/2011,5,31
9/14/2011,6,145
9/14/2011,7,370
9/14/2011,8,429
9/14/2011,9,202
9/14/2011,10,142
9/14/2011,11,164
9/14/2011,12,212
9/14/2011,13,178
9/14/2011,14,124
9/14/2011,15,176
9/14/2011,16,277
9/14/2011,17,599
9/14/2011,18,586
9/14/2011,19,381
9/14/2011,20,261
9/14/2011,21,213
9/14/2011,22,160
9/14/2011,23,72
9/15/2011,0,37
9/15/2011,1,20
9/15/2011,2,5
9/15/2011,3,8
9/15/2011,4,7
9/15/2011,5,31
9/15/2011,6,124
9/15/2011,7,338
9/15/2011,8,391
9/15/2011,9,209
9/15/2011,10,121
9/15/2011,11,159
9/15/2011,12,179
9/15/2011,13,189
9/15/2011,14,170
9/15/2011,15,135
9/15/2011,16,222
9/15/2011,17,261
9/15/2011,18,244
9/15/2011,19,232
9/15/2011,20,248
9/15/2011,21,145
9/15/2011,22,115
9/15/2011,23,69
9/16/2011,0,48
9/16/2011,1,26
9/16/2011,2,10
9/16/2011,3,6
9/16/2011,4,4
9/16/2011,5,32
9/16/2011,6,93
9/16/2011,7,299
9/16/2011,8,409
9/16/2011,9,210
9/16/2011,10,140
9/16/2011,11,179
9/16/2011,12,251
9/16/2011,13,223
9/16/2011,14,225
9/16/2011,15,203
9/16/2011,16,358
9/16/2011,17,566
9/16/2011,18,482
9/16/2011,19,315
9/16/2011,20,225
9/16/2011,21,163
9/16/2011,22,167
9/16/2011,23,126
9/17/2011,0,108
9/17/2011,1,80
9/17/2011,2,79
9/17/2011,3,28
9/17/2011,4,5
9/17/2011,5,5
9/17/2011,6,22
9/17/2011,7,37
9/17/2011,8,108
9/17/2011,9,177
9/17/2011,10,249
9/17/2011,11,367
9/17/2011,12,372
9/17/2011,13,349
9/17/2011,14,297
9/17/2011,15,354
9/17/2011,16,305
9/17/2011,17,359
9/17/2011,18,329
9/17/2011,19,256
9/17/2011,20,176
9/17/2011,21,170
9/17/2011,22,143
9/17/2011,23,136
9/18/2011,0,112
9/18/2011,1,79
9/18/2011,2,89
9/18/2011,3,36
9/18/2011,4,1
9/18/2011,5,6
9/18/2011,6,12
9/18/2011,7,44
9/18/2011,8,69
9/18/2011,9,140
9/18/2011,10,260
9/18/2011,11,317
9/18/2011,12,364
9/18/2011,13,376
9/18/2011,14,311
9/18/2011,15,365
9/18/2011,16,369
9/18/2011,17,325
9/18/2011,18,289
9/18/2011,19,245
9/18/2011,20,180
9/18/2011,21,147
9/18/2011,22,84
9/18/2011,23,54
9/19/2011,0,37
9/19/2011,1,10
9/19/2011,2,13
9/19/2011,3,5
9/19/2011,4,8
9/19/2011,5,28
9/19/2011,6,113
9/19/2011,7,332
9/19/2011,8,420
9/19/2011,9,215
9/19/2011,10,105
9/19/2011,11,139
9/19/2011,12,189
9/19/2011,13,177
9/19/2011,14,188
9/19/2011,15,187
9/19/2011,16,263
9/19/2011,17,568
9/19/2011,18,540
9/19/2011,19,374
9/19/2011,20,231
9/19/2011,21,200
9/19/2011,22,129
9/19/2011,23,68
9/20/2011,0,25
9/20/2011,1,14
9/20/2011,2,5
9/20/2011,3,3
9/20/2011,4,6
9/20/2011,5,22
9/20/2011,6,114
9/20/2011,7,329
9/20/2011,8,209
9/20/2011,9,69
9/20/2011,10,30
9/20/2011,11,56
9/20/2011,12,60
9/20/2011,13,103
9/20/2011,14,112
9/20/2011,15,192
9/20/2011,16,264
9/20/2011,17,511
9/20/2011,18,492
9/20/2011,19,337
9/20/2011,20,253
9/20/2011,21,206
9/20/2011,22,148
9/20/2011,23,81
9/21/2011,0,27
9/21/2011,1,17
9/21/2011,2,6
9/21/2011,3,6
9/21/2011,4,7
9/21/2011,5,31
9/21/2011,6,117
9/21/2011,7,330
9/21/2011,8,462
9/21/2011,9,208
9/21/2011,10,133
9/21/2011,11,180
9/21/2011,12,193
9/21/2011,13,181
9/21/2011,14,179
9/21/2011,15,185
9/21/2011,16,281
9/21/2011,17,536
9/21/2011,18,408
9/21/2011,19,283
9/21/2011,20,160
9/21/2011,21,200
9/21/2011,22,127
9/21/2011,23,95
9/22/2011,0,41
9/22/2011,1,11
9/22/2011,2,10
9/22/2011,3,12
9/22/2011,4,2
9/22/2011,5,30
9/22/2011,6,101
9/22/2011,7,311
9/22/2011,8,415
9/22/2011,9,203
9/22/2011,10,120
9/22/2011,11,165
9/22/2011,12,176
9/22/2011,13,193
9/22/2011,14,183
9/22/2011,15,181
9/22/2011,16,301
9/22/2011,17,563
9/22/2011,18,551
9/22/2011,19,420
9/22/2011,20,285
9/22/2011,21,221
9/22/2011,22,187
9/22/2011,23,113
9/23/2011,0,52
9/23/2011,1,31
9/23/2011,2,20
9/23/2011,3,8
9/23/2011,4,13
9/23/2011,5,22
9/23/2011,6,104
9/23/2011,7,254
9/23/2011,8,317
9/23/2011,9,111
9/23/2011,10,35
9/23/2011,11,21
9/23/2011,12,29
9/23/2011,13,34
9/23/2011,14,24
9/23/2011,15,61
9/23/2011,16,56
9/23/2011,17,99
9/23/2011,18,234
9/23/2011,19,248
9/23/2011,20,179
9/23/2011,21,138
9/23/2011,22,157
9/23/2011,23,148
9/24/2011,0,93
9/24/2011,1,79
9/24/2011,2,68
9/24/2011,3,31
9/24/2011,4,8
9/24/2011,5,5
9/24/2011,6,18
9/24/2011,7,46
9/24/2011,8,121
9/24/2011,9,175
9/24/2011,10,293
9/24/2011,11,386
9/24/2011,12,407
9/24/2011,13,460
9/24/2011,14,390
9/24/2011,15,452
9/24/2011,16,449
9/24/2011,17,426
9/24/2011,18,400
9/24/2011,19,308
9/24/2011,20,243
9/24/2011,21,222
9/24/2011,22,193
9/24/2011,23,150
9/25/2011,0,173
9/25/2011,1,124
9/25/2011,2,106
9/25/2011,3,59
9/25/2011,4,8
9/25/2011,5,3
9/25/2011,6,17
9/25/2011,7,38
9/25/2011,8,86
9/25/2011,9,155
9/25/2011,10,275
9/25/2011,11,361
9/25/2011,12,413
9/25/2011,13,369
9/25/2011,14,347
9/25/2011,15,353
9/25/2011,16,464
9/25/2011,17,420
9/25/2011,18,404
9/25/2011,19,329
9/25/2011,20,186
9/25/2011,21,137
9/25/2011,22,104
9/25/2011,23,79
9/26/2011,0,29
9/26/2011,1,17
9/26/2011,2,8
9/26/2011,3,5
9/26/2011,4,6
9/26/2011,5,25
9/26/2011,6,113
9/26/2011,7,332
9/26/2011,8,355
9/26/2011,9,205
9/26/2011,10,154
9/26/2011,11,159
9/26/2011,12,209
9/26/2011,13,187
9/26/2011,14,154
9/26/2011,15,209
9/26/2011,16,313
9/26/2011,17,570
9/26/2011,18,553
9/26/2011,19,383
9/26/2011,20,251
9/26/2011,21,182
9/26/2011,22,136
9/26/2011,23,75
9/27/2011,0,37
9/27/2011,1,10
9/27/2011,2,11
9/27/2011,3,10
9/27/2011,4,8
9/27/2011,5,24
9/27/2011,6,124
9/27/2011,7,249
9/27/2011,8,427
9/27/2011,9,193
9/27/2011,10,122
9/27/2011,11,123
9/27/2011,12,162
9/27/2011,13,151
9/27/2011,14,152
9/27/2011,15,205
9/27/2011,16,258
9/27/2011,17,530
9/27/2011,18,356
9/27/2011,19,320
9/27/2011,20,238
9/27/2011,21,196
9/27/2011,22,121
9/27/2011,23,93
9/28/2011,0,36
9/28/2011,1,14
9/28/2011,2,9
9/28/2011,3,3
9/28/2011,4,4
9/28/2011,5,22
9/28/2011,6,114
9/28/2011,7,185
9/28/2011,8,287
9/28/2011,9,155
9/28/2011,10,129
9/28/2011,11,151
9/28/2011,12,184
9/28/2011,13,162
9/28/2011,14,170
9/28/2011,15,181
9/28/2011,16,280
9/28/2011,17,591
9/28/2011,18,524
9/28/2011,19,372
9/28/2011,20,102
9/28/2011,21,74
9/28/2011,22,87
9/28/2011,23,71
9/29/2011,0,40
9/29/2011,1,23
9/29/2011,2,2
9/29/2011,3,8
9/29/2011,4,7
9/29/2011,5,22
9/29/2011,6,111
9/29/2011,7,283
9/29/2011,8,431
9/29/2011,9,225
9/29/2011,10,127
9/29/2011,11,158
9/29/2011,12,195
9/29/2011,13,211
9/29/2011,14,167
9/29/2011,15,227
9/29/2011,16,291
9/29/2011,17,589
9/29/2011,18,584
9/29/2011,19,384
9/29/2011,20,273
9/29/2011,21,225
9/29/2011,22,175
9/29/2011,23,81
9/30/2011,0,60
9/30/2011,1,23
9/30/2011,2,15
9/30/2011,3,3
9/30/2011,4,8
9/30/2011,5,26
9/30/2011,6,98
9/30/2011,7,297
9/30/2011,8,456
9/30/2011,9,237
9/30/2011,10,168
9/30/2011,11,217
9/30/2011,12,254
9/30/2011,13,266
9/30/2011,14,266
9/30/2011,15,245
9/30/2011,16,360
9/30/2011,17,591
9/30/2011,18,511
9/30/2011,19,374
9/30/2011,20,230
9/30/2011,21,206
9/30/2011,22,159
9/30/2011,23,132
10/1/2011,0,130
10/1/2011,1,58
10/1/2011,2,67
10/1/2011,3,25
10/1/2011,4,8
10/1/2011,5,5
10/1/2011,6,19
10/1/2011,7,36
10/1/2011,8,67
10/1/2011,9,129
10/1/2011,10,121
10/1/2011,11,132
10/1/2011,12,158
10/1/2011,13,125
10/1/2011,14,180
10/1/2011,15,195
10/1/2011,16,223
10/1/2011,17,228
10/1/2011,18,140
10/1/2011,19,126
10/1/2011,20,66
10/1/2011,21,56
10/1/2011,22,70
10/1/2011,23,65
10/2/2011,0,47
10/2/2011,1,24
10/2/2011,2,30
10/2/2011,3,9
10/2/2011,4,7
10/2/2011,5,7
10/2/2011,6,15
10/2/2011,7,29
10/2/2011,8,64
10/2/2011,9,115
10/2/2011,10,248
10/2/2011,11,292
10/2/2011,12,321
10/2/2011,13,308
10/2/2011,14,256
10/2/2011,15,173
10/2/2011,16,206
10/2/2011,17,167
10/2/2011,18,174
10/2/2011,19,162
10/2/2011,20,87
10/2/2011,21,88
10/2/2011,22,64
10/2/2011,23,25
10/3/2011,0,16
10/3/2011,1,6
10/3/2011,2,4
10/3/2011,3,7
10/3/2011,4,8
10/3/2011,5,21
10/3/2011,6,94
10/3/2011,7,249
10/3/2011,8,372
10/3/2011,9,153
10/3/2011,10,101
10/3/2011,11,126
10/3/2011,12,147
10/3/2011,13,118
10/3/2011,14,120
10/3/2011,15,101
10/3/2011,16,218
10/3/2011,17,495
10/3/2011,18,412
10/3/2011,19,315
10/3/2011,20,204
10/3/2011,21,138
10/3/2011,22,91
10/3/2011,23,54
10/4/2011,0,27
10/4/2011,1,9
10/4/2011,2,3
10/4/2011,3,6
10/4/2011,4,7
10/4/2011,5,27
10/4/2011,6,112
10/4/2011,7,309
10/4/2011,8,400
10/4/2011,9,187
10/4/2011,10,126
10/4/2011,11,124
10/4/2011,12,199
10/4/2011,13,173
10/4/2011,14,183
10/4/2011,15,194
10/4/2011,16,309
10/4/2011,17,585
10/4/2011,18,524
10/4/2011,19,345
10/4/2011,20,261
10/4/2011,21,166
10/4/2011,22,114
10/4/2011,23,66
10/5/2011,0,43
10/5/2011,1,11
10/5/2011,2,3
10/5/2011,3,6
10/5/2011,4,5
10/5/2011,5,32
10/5/2011,6,117
10/5/2011,7,301
10/5/2011,8,467
10/5/2011,9,219
10/5/2011,10,133
10/5/2011,11,170
10/5/2011,12,214
10/5/2011,13,219
10/5/2011,14,190
10/5/2011,15,182
10/5/2011,16,282
10/5/2011,17,591
10/5/2011,18,593
10/5/2011,19,374
10/5/2011,20,246
10/5/2011,21,201
10/5/2011,22,154
10/5/2011,23,73
10/6/2011,0,40
10/6/2011,1,22
10/6/2011,2,10
10/6/2011,3,5
10/6/2011,4,5
10/6/2011,5,24
10/6/2011,6,114
10/6/2011,7,302
10/6/2011,8,457
10/6/2011,9,208
10/6/2011,10,129
10/6/2011,11,144
10/6/2011,12,226
10/6/2011,13,191
10/6/2011,14,195
10/6/2011,15,219
10/6/2011,16,323
10/6/2011,17,568
10/6/2011,18,538
10/6/2011,19,343
10/6/2011,20,260
10/6/2011,21,195
10/6/2011,22,148
10/6/2011,23,99
10/7/2011,0,67
10/7/2011,1,28
10/7/2011,2,5
10/7/2011,3,10
10/7/2011,4,5
10/7/2011,5,27
10/7/2011,6,87
10/7/2011,7,242
10/7/2011,8,417
10/7/2011,9,241
10/7/2011,10,174
10/7/2011,11,230
10/7/2011,12,235
10/7/2011,13,305
10/7/2011,14,256
10/7/2011,15,270
10/7/2011,16,419
10/7/2011,17,563
10/7/2011,18,465
10/7/2011,19,294
10/7/2011,20,197
10/7/2011,21,166
10/7/2011,22,146
10/7/2011,23,136
10/8/2011,0,89
10/8/2011,1,65
10/8/2011,2,45
10/8/2011,3,20
10/8/2011,4,10
10/8/2011,5,8
10/8/2011,6,22
10/8/2011,7,73
10/8/2011,8,103
10/8/2011,9,217
10/8/2011,10,337
10/8/2011,11,397
10/8/2011,12,446
10/8/2011,13,485
10/8/2011,14,465
10/8/2011,15,496
10/8/2011,16,451
10/8/2011,17,393
10/8/2011,18,359
10/8/2011,19,248
10/8/2011,20,202
10/8/2011,21,187
10/8/2011,22,149
10/8/2011,23,142
10/9/2011,0,129
10/9/2011,1,78
10/9/2011,2,55
10/9/2011,3,30
10/9/2011,4,14
10/9/2011,5,15
10/9/2011,6,21
10/9/2011,7,44
10/9/2011,8,107
10/9/2011,9,185
10/9/2011,10,365
10/9/2011,11,423
10/9/2011,12,455
10/9/2011,13,418
10/9/2011,14,500
10/9/2011,15,407
10/9/2011,16,470
10/9/2011,17,438
10/9/2011,18,414
10/9/2011,19,302
10/9/2011,20,193
10/9/2011,21,173
10/9/2011,22,152
10/9/2011,23,123
10/10/2011,0,53
10/10/2011,1,34
10/10/2011,2,19
10/10/2011,3,11
10/10/2011,4,6
10/10/2011,5,21
10/10/2011,6,44
10/10/2011,7,114
10/10/2011,8,254
10/10/2011,9,219
10/10/2011,10,265
10/10/2011,11,322
10/10/2011,12,365
10/10/2011,13,365
10/10/2011,14,370
10/10/2011,15,384
10/10/2011,16,402
10/10/2011,17,459
10/10/2011,18,473
10/10/2011,19,336
10/10/2011,20,225
10/10/2011,21,175
10/10/2011,22,126
10/10/2011,23,75
10/11/2011,0,30
10/11/2011,1,11
10/11/2011,2,5
10/11/2011,3,3
10/11/2011,4,5
10/11/2011,5,20
10/11/2011,6,123
10/11/2011,7,352
10/11/2011,8,406
10/11/2011,9,235
10/11/2011,10,149
10/11/2011,11,123
10/11/2011,12,181
10/11/2011,13,180
10/11/2011,14,171
10/11/2011,15,175
10/11/2011,16,320
10/11/2011,17,604
10/11/2011,18,539
10/11/2011,19,318
10/11/2011,20,234
10/11/2011,21,175
10/11/2011,22,147
10/11/2011,23,57
10/12/2011,0,25
10/12/2011,1,10
10/12/2011,2,2
10/12/2011,3,2
10/12/2011,4,7
10/12/2011,5,22
10/12/2011,6,112
10/12/2011,7,259
10/12/2011,8,404
10/12/2011,9,197
10/12/2011,10,113
10/12/2011,11,120
10/12/2011,12,62
10/12/2011,13,101
10/12/2011,14,78
10/12/2011,15,45
10/12/2011,16,55
10/12/2011,17,251
10/12/2011,18,172
10/12/2011,19,109
10/12/2011,20,90
10/12/2011,21,83
10/12/2011,22,43
10/12/2011,23,54
10/13/2011,0,15
10/13/2011,1,12
10/13/2011,2,4
10/13/2011,3,6
10/13/2011,4,7
10/13/2011,5,17
10/13/2011,6,52
10/13/2011,7,81
10/13/2011,8,209
10/13/2011,9,109
10/13/2011,10,69
10/13/2011,11,84
10/13/2011,12,105
10/13/2011,13,162
10/13/2011,14,133
10/13/2011,15,155
10/13/2011,16,276
10/13/2011,17,479
10/13/2011,18,268
10/13/2011,19,205
10/13/2011,20,181
10/13/2011,21,123
10/13/2011,22,114
10/13/2011,23,47
10/14/2011,0,39
10/14/2011,1,24
10/14/2011,2,6
10/14/2011,3,7
10/14/2011,4,8
10/14/2011,5,17
10/14/2011,6,94
10/14/2011,7,147
10/14/2011,8,209
10/14/2011,9,180
10/14/2011,10,125
10/14/2011,11,87
10/14/2011,12,75
10/14/2011,13,132
10/14/2011,14,156
10/14/2011,15,230
10/14/2011,16,344
10/14/2011,17,481
10/14/2011,18,423
10/14/2011,19,248
10/14/2011,20,196
10/14/2011,21,178
10/14/2011,22,143
10/14/2011,23,95
10/15/2011,0,106
10/15/2011,1,73
10/15/2011,2,56
10/15/2011,3,23
10/15/2011,4,6
10/15/2011,5,7
10/15/2011,6,20
10/15/2011,7,57
10/15/2011,8,125
10/15/2011,9,207
10/15/2011,10,322
10/15/2011,11,374
10/15/2011,12,456
10/15/2011,13,394
10/15/2011,14,472
10/15/2011,15,377
10/15/2011,16,443
