Order,lot_area,neighborhood,overall_quality,overall_condition,year_built,year_sold,sale_price
2877,8765,IDOTRR,4,6,1936,2006,106500
2878,9060,IDOTRR,6,5,1957,2006,139000
2879,11040,IDOTRR,4,6,1920,2006,108000
2880,12366,IDOTRR,3,5,1945,2006,51689
2881,9000,IDOTRR,2,3,1949,2006,35311
2882,9000,IDOTRR,5,6,1951,2006,115000
2883,8520,IDOTRR,3,5,1916,2006,78000
2884,5748,Crawfor,8,5,2005,2006,375000
2885,3842,Crawfor,8,5,2004,2006,300000
2886,23580,Mitchel,6,6,1979,2006,242500
2887,8385,Mitchel,6,5,1978,2006,145000
2888,9116,Mitchel,8,5,2001,2006,209000
2889,10530,Mitchel,6,5,1977,2006,135000
2890,11080,Mitchel,6,6,1975,2006,148000
2891,11070,Mitchel,7,5,1988,2006,171000
2892,26178,Timber,7,5,1989,2006,335000
2893,8239,GrnHill,7,5,1986,2006,230000
2894,50102,Timber,6,5,1958,2006,250764
2895,16669,Timber,8,6,1981,2006,228000
2896,13811,Timber,6,6,1987,2006,176000
2897,8049,Timber,7,5,1990,2006,180000
2898,11170,Timber,7,5,1990,2006,250000
2899,8098,Timber,6,5,2000,2006,202000
2900,14331,Timber,8,5,2002,2006,312500
2901,13618,Timber,8,5,2005,2006,320000
2902,11443,Timber,8,5,2005,2006,369900
2903,11577,Timber,9,5,2005,2006,359900
2904,31250,Mitchel,1,3,1951,2006,81500
2905,7020,Mitchel,7,5,1997,2006,215000
2906,4500,Mitchel,6,5,1998,2006,164000
2907,4500,Mitchel,6,5,1998,2006,153500
2908,17217,Mitchel,5,5,2006,2006,84500
2909,2665,MeadowV,5,6,1977,2006,104500
2910,2665,MeadowV,5,6,1977,2006,127000
2911,3964,MeadowV,6,4,1973,2006,151400
2912,10172,Mitchel,5,7,1968,2006,126500
2913,11836,Mitchel,5,5,1970,2006,146500
2914,1470,MeadowV,4,6,1970,2006,73000
2915,1484,MeadowV,4,4,1972,2006,79400
2916,13384,Mitchel,5,5,1969,2006,140000
2917,1533,MeadowV,5,7,1970,2006,92000
2918,1533,MeadowV,4,5,1970,2006,87550
2919,1526,MeadowV,4,5,1970,2006,79500
2920,1936,MeadowV,4,7,1970,2006,90500
2921,1894,MeadowV,4,5,1970,2006,71000
2922,12640,Mitchel,6,5,1976,2006,150900
2923,9297,Mitchel,5,5,1976,2006,188000
2924,17400,Mitchel,5,5,1977,2006,160000
2925,20000,Mitchel,5,7,1960,2006,131000
2926,7937,Mitchel,6,6,1984,2006,142500
2927,8885,Mitchel,5,5,1983,2006,131000
2928,10441,Mitchel,5,5,1992,2006,132000
2929,10010,Mitchel,5,5,1974,2006,170000
2930,9627,Mitchel,7,5,1993,2006,188000
